userId,group,BlockNr,TrialNr,timeAgreementScene,timeStartScene,timeStableUntilFeeding,timeFeedbackScene
c237d7a64f2a406c94978dd76273d868,1,1,1,12138,102815,14197,21560
c237d7a64f2a406c94978dd76273d868,1,1,2,12138,102815,14621,21560
c237d7a64f2a406c94978dd76273d868,1,2,3,12138,102815,7944,12869
c237d7a64f2a406c94978dd76273d868,1,2,4,12138,102815,6307,12869
c237d7a64f2a406c94978dd76273d868,1,3,5,12138,102815,20130,11533
c237d7a64f2a406c94978dd76273d868,1,3,6,12138,102815,8513,11533
c237d7a64f2a406c94978dd76273d868,1,4,7,12138,102815,5984,119304
c237d7a64f2a406c94978dd76273d868,1,4,8,12138,102815,10255,119304
c237d7a64f2a406c94978dd76273d868,1,5,9,12138,102815,6746,107277
c237d7a64f2a406c94978dd76273d868,1,5,10,12138,102815,11323,107277
c237d7a64f2a406c94978dd76273d868,1,6,11,12138,102815,10883,11270
c237d7a64f2a406c94978dd76273d868,1,6,12,12138,102815,12627,11270
02d2024679c34f70b059efc5a43b0b73,1,1,1,11059,33107,34793,32927
02d2024679c34f70b059efc5a43b0b73,1,1,2,11059,33107,13705,32927
02d2024679c34f70b059efc5a43b0b73,1,2,3,11059,33107,6650,13456
02d2024679c34f70b059efc5a43b0b73,1,2,4,11059,33107,13032,13456
02d2024679c34f70b059efc5a43b0b73,1,3,5,11059,33107,6958,11051
02d2024679c34f70b059efc5a43b0b73,1,3,6,11059,33107,12671,11051
02d2024679c34f70b059efc5a43b0b73,1,4,7,11059,33107,10688,11268
02d2024679c34f70b059efc5a43b0b73,1,4,8,11059,33107,11473,11268
02d2024679c34f70b059efc5a43b0b73,1,5,9,11059,33107,8266,10835
02d2024679c34f70b059efc5a43b0b73,1,5,10,11059,33107,12919,10835
02d2024679c34f70b059efc5a43b0b73,1,6,11,11059,33107,11405,11870
02d2024679c34f70b059efc5a43b0b73,1,6,12,11059,33107,12352,11870
b130f76ad4324a4ab9902a9b1066b972,1,1,1,4858,24838,12301,10785
b130f76ad4324a4ab9902a9b1066b972,1,1,2,4858,24838,5349,10785
b130f76ad4324a4ab9902a9b1066b972,1,2,3,4858,24838,4662,10605
b130f76ad4324a4ab9902a9b1066b972,1,2,4,4858,24838,6616,10605
b130f76ad4324a4ab9902a9b1066b972,1,3,5,4858,24838,11199,11062
b130f76ad4324a4ab9902a9b1066b972,1,3,6,4858,24838,5596,11062
b130f76ad4324a4ab9902a9b1066b972,1,4,7,4858,24838,5268,10724
b130f76ad4324a4ab9902a9b1066b972,1,4,8,4858,24838,10617,10724
b130f76ad4324a4ab9902a9b1066b972,1,5,9,4858,24838,6132,10889
b130f76ad4324a4ab9902a9b1066b972,1,5,10,4858,24838,3757,10889
b130f76ad4324a4ab9902a9b1066b972,1,6,11,4858,24838,8435,10758
b130f76ad4324a4ab9902a9b1066b972,1,6,12,4858,24838,6932,10758
8148bf66fbe4451082f0dfac4f1fb3f3,1,1,1,2526,74572,25422,58132
8148bf66fbe4451082f0dfac4f1fb3f3,1,1,2,2526,74572,10370,58132
8148bf66fbe4451082f0dfac4f1fb3f3,1,2,3,2526,74572,6077,19156
8148bf66fbe4451082f0dfac4f1fb3f3,1,2,4,2526,74572,30814,19156
8148bf66fbe4451082f0dfac4f1fb3f3,1,3,5,2526,74572,14660,19943
8148bf66fbe4451082f0dfac4f1fb3f3,1,3,6,2526,74572,9349,19943
8148bf66fbe4451082f0dfac4f1fb3f3,1,4,7,2526,74572,9353,83745
8148bf66fbe4451082f0dfac4f1fb3f3,1,4,8,2526,74572,52280,83745
8148bf66fbe4451082f0dfac4f1fb3f3,1,5,9,2526,74572,16595,13238
8148bf66fbe4451082f0dfac4f1fb3f3,1,5,10,2526,74572,24130,13238
8148bf66fbe4451082f0dfac4f1fb3f3,1,6,11,2526,74572,10399,14599
8148bf66fbe4451082f0dfac4f1fb3f3,1,6,12,2526,74572,9081,14599
162b817ff6334732bb895841ba865327,1,1,1,9774,53609,17756,22690
162b817ff6334732bb895841ba865327,1,1,2,9774,53609,9235,22690
